country,state,county,lat,lng,bed_type,beds,population,year,source,countynew
US,AZ,cochise,34.048928,-111.093731,ACUTE,3.596383,126516,2017,arcgis,Cochise
US,AZ,cochise,34.048928,-111.093731,ICU,0.09485,126516,2019,khn,Cochise
US,AZ,coconino,34.048928,-111.093731,ACUTE,2.221597,138639,2018,arcgis,Coconino
US,AZ,coconino,34.048928,-111.093731,ICU,0.295732,138639,2019,khn,Coconino
US,AZ,gila,34.048928,-111.093731,ACUTE,1.298335,53145,2018,arcgis,Gila
US,AZ,gila,34.048928,-111.093731,ICU,0.150532,53145,2019,khn,Gila
US,AZ,graham,34.048928,-111.093731,ACUTE,1.299735,37700,2018,arcgis,Graham
US,AZ,graham,34.048928,-111.093731,ICU,0,37700,2019,khn,Graham
US,AZ,greenlee,34.048928,-111.093731,ICU,0,9368,2019,khn,Greenlee
US,AZ,la paz,34.048928,-111.093731,ACUTE,1.220882,20477,2018,arcgis,La Paz
US,AZ,la paz,34.048928,-111.093731,ICU,0.146506,20477,2019,khn,La Paz
US,AZ,maricopa,34.048928,-111.093731,ACUTE,1.957887,4155501,2018,arcgis,Maricopa
US,AZ,maricopa,34.048928,-111.093731,ICU,0.241607,4155501,2019,khn,Maricopa
US,AZ,maricopa,34.048928,-111.093731,OTHER,0.23872,4155501,2017,arcgis,Maricopa
US,AZ,maricopa,34.048928,-111.093731,PSYCHIATRIC,0.153772,4155501,2018,arcgis,Maricopa
US,AZ,mohave,34.048928,-111.093731,ACUTE,2.550185,204691,2018,arcgis,Mohave
US,AZ,mohave,34.048928,-111.093731,ICU,0.390833,204691,2019,khn,Mohave
US,AZ,mohave,34.048928,-111.093731,OTHER,0.322437,204691,2018,arcgis,Mohave
US,AZ,navajo,34.048928,-111.093731,ACUTE,0.824823,107902,2018,arcgis,Navajo
US,AZ,navajo,34.048928,-111.093731,ICU,0.231692,107902,2018,arcgis,Navajo
US,AZ,navajo,34.048928,-111.093731,PSYCHIATRIC,0.148283,107902,2018,arcgis,Navajo
US,AZ,pima,34.048928,-111.093731,ACUTE,2.144438,1007257,2018,arcgis,Pima
US,AZ,pima,34.048928,-111.093731,ICU,0.293867,1007257,2019,khn,Pima
US,AZ,pima,34.048928,-111.093731,OTHER,0.734669,1007257,2018,arcgis,Pima
US,AZ,pima,34.048928,-111.093731,PSYCHIATRIC,0.255148,1007257,2018,arcgis,Pima
US,AZ,pinal,34.048928,-111.093731,ACUTE,0.614001,405537,2018,arcgis,Pinal
US,AZ,pinal,34.048928,-111.093731,ICU,0.054249,405537,2019,khn,Pinal
US,AZ,santa cruz,34.048928,-111.093731,ACUTE,1.20799,46358,2018,arcgis,Santa Cruz
US,AZ,santa cruz,34.048928,-111.093731,ICU,0,46358,2019,khn,Santa Cruz
US,AZ,yavapai,34.048928,-111.093731,ACUTE,1.430045,220972,2018,arcgis,Yavapai
US,AZ,yavapai,34.048928,-111.093731,ICU,0.176493,220972,2019,khn,Yavapai
US,AZ,yavapai,34.048928,-111.093731,PSYCHIATRIC,0.072407,220972,2018,arcgis,Yavapai
US,AZ,yuma,34.048928,-111.093731,ACUTE,1.806335,204281,2018,arcgis,Yuma
US,AZ,yuma,34.048928,-111.093731,ICU,0.205599,204281,2019,khn,Yuma
US,AZ,yuma,34.048928,-111.093731,OTHER,0.200704,204281,2018,arcgis,Yuma
US,CA,alameda,36.778261,-119.417932,ACUTE,2.204202,1629615,2017,arcgis,Alameda
US,CA,alameda,36.778261,-119.417932,ICU,0.173047,1629615,2019,khn,Alameda
US,CA,alameda,36.778261,-119.417932,OTHER,0.162001,1629615,2018,arcgis,Alameda
US,CA,alameda,36.778261,-119.417932,PSYCHIATRIC,0.116592,1629615,2018,arcgis,Alameda
US,CA,alpine,36.778261,-119.417932,ICU,0,1203,2019,khn,Alpine
US,CA,amador,36.778261,-119.417932,ACUTE,1.393878,37306,2018,arcgis,Amador
US,CA,amador,36.778261,-119.417932,ICU,0.160832,37306,2019,khn,Amador
US,CA,butte,36.778261,-119.417932,ACUTE,2.380033,225207,2018,arcgis,Butte
US,CA,butte,36.778261,-119.417932,ICU,0.190935,225207,2019,khn,Butte
US,CA,butte,36.778261,-119.417932,OTHER,0.177614,225207,2018,arcgis,Butte
US,CA,butte,36.778261,-119.417932,PSYCHIATRIC,0.071046,225207,2018,arcgis,Butte
US,CA,calaveras,36.778261,-119.417932,ACUTE,1.065317,45057,2018,arcgis,Calaveras
US,CA,calaveras,36.778261,-119.417932,ICU,0,45057,2019,khn,Calaveras
US,CA,colusa,36.778261,-119.417932,ACUTE,2.234741,21479,2018,arcgis,Colusa
US,CA,colusa,36.778261,-119.417932,ICU,0,21479,2019,khn,Colusa
US,CA,contra costa,36.778261,-119.417932,ACUTE,1.708675,1123678,2017,arcgis,Contra Costa
US,CA,contra costa,36.778261,-119.417932,ICU,0.145059,1123678,2019,khn,Contra Costa
US,CA,contra costa,36.778261,-119.417932,PSYCHIATRIC,0.064965,1123678,2018,arcgis,Contra Costa
US,CA,del norte,36.778261,-119.417932,ACUTE,1.785584,27442,2018,arcgis,Del Norte
US,CA,del norte,36.778261,-119.417932,ICU,0.218643,27442,2019,khn,Del Norte
US,CA,el dorado,36.778261,-119.417932,ACUTE,1.210713,185015,2018,arcgis,El Dorado
US,CA,el dorado,36.778261,-119.417932,ICU,0.151339,185015,2019,khn,El Dorado
US,CA,el dorado,36.778261,-119.417932,PSYCHIATRIC,0.086479,185015,2018,arcgis,El Dorado
US,CA,fresno,36.778261,-119.417932,ACUTE,2.094449,971616,2018,arcgis,Fresno
US,CA,fresno,36.778261,-119.417932,ICU,0.168791,971616,2019,khn,Fresno
US,CA,fresno,36.778261,-119.417932,PSYCHIATRIC,1.560287,971616,2018,arcgis,Fresno
US,CA,glenn,36.778261,-119.417932,ACUTE,1.682477,27935,2018,arcgis,Glenn
US,CA,glenn,36.778261,-119.417932,ICU,0,27935,2019,khn,Glenn
US,CA,humboldt,36.778261,-119.417932,ACUTE,2.088715,135490,2018,arcgis,Humboldt
US,CA,humboldt,36.778261,-119.417932,ICU,0.23618,135490,2019,khn,Humboldt
US,CA,humboldt,36.778261,-119.417932,PSYCHIATRIC,0.11809,135490,2018,arcgis,Humboldt
US,CA,imperial,36.778261,-119.417932,ACUTE,1.489245,179957,2018,arcgis,Imperial
US,CA,imperial,36.778261,-119.417932,ICU,0.155593,179957,2019,khn,Imperial
US,CA,inyo,36.778261,-119.417932,ACUTE,3.40753,18195,2018,arcgis,Inyo
US,CA,inyo,36.778261,-119.417932,ICU,0.219841,18195,2019,khn,Inyo
US,CA,kern,36.778261,-119.417932,ACUTE,1.852644,878744,2018,arcgis,Kern
US,CA,kern,36.778261,-119.417932,ICU,0.16387,878744,2019,khn,Kern
US,CA,kern,36.778261,-119.417932,OTHER,0.112661,878744,2018,arcgis,Kern
US,CA,kern,36.778261,-119.417932,PSYCHIATRIC,0.120627,878744,2018,arcgis,Kern
US,CA,kings,36.778261,-119.417932,ACUTE,1.484855,150183,2015,arcgis,Kings
US,CA,kings,36.778261,-119.417932,ICU,0.146488,150183,2019,khn,Kings
US,CA,lake,36.778261,-119.417932,ACUTE,0.967314,64095,2018,arcgis,Lake
US,CA,lake,36.778261,-119.417932,ICU,0.124815,64095,2019,khn,Lake
US,CA,lassen,36.778261,-119.417932,ACUTE,1.207499,31470,2018,arcgis,Lassen
US,CA,lassen,36.778261,-119.417932,ICU,0,31470,2019,khn,Lassen
US,CA,los angeles,36.778261,-119.417932,ACUTE,2.533812,10105722,2017,arcgis,Los Angeles
US,CA,los angeles,36.778261,-119.417932,ICU,0.210376,10105722,2019,khn,Los Angeles
US,CA,los angeles,36.778261,-119.417932,OTHER,0.216016,10105722,2017,arcgis,Los Angeles
US,CA,los angeles,36.778261,-119.417932,PSYCHIATRIC,0.255499,10105722,2017,arcgis,Los Angeles
US,CA,madera,36.778261,-119.417932,ACUTE,0.686351,154440,2018,arcgis,Madera
US,CA,madera,36.778261,-119.417932,ICU,0.06475,154440,2019,khn,Madera
US,CA,madera,36.778261,-119.417932,OTHER,2.305102,154440,2018,arcgis,Madera
US,CA,marin,36.778261,-119.417932,ACUTE,1.756041,260814,2018,arcgis,Marin
US,CA,marin,36.778261,-119.417932,ICU,0.253054,260814,2019,khn,Marin
US,CA,mariposa,36.778261,-119.417932,ACUTE,1.925473,17658,2018,arcgis,Mariposa
US,CA,mariposa,36.778261,-119.417932,ICU,0,17658,2019,khn,Mariposa
US,CA,mendocino,36.778261,-119.417932,ACUTE,1.611484,87497,2018,arcgis,Mendocino
US,CA,mendocino,36.778261,-119.417932,ICU,0.160005,87497,2019,khn,Mendocino
US,CA,merced,36.778261,-119.417932,ACUTE,0.860167,267390,2018,arcgis,Merced
US,CA,merced,36.778261,-119.417932,ICU,0.089757,267390,2019,khn,Merced
US,CA,merced,36.778261,-119.417932,PSYCHIATRIC,0.059838,267390,2018,arcgis,Merced
US,CA,modoc,36.778261,-119.417932,ACUTE,12.531884,9017,2018,arcgis,Modoc
US,CA,modoc,36.778261,-119.417932,ICU,0,9017,2019,khn,Modoc
US,CA,mono,36.778261,-119.417932,ACUTE,1.209276,14058,2018,arcgis,Mono
US,CA,mono,36.778261,-119.417932,ICU,0.142268,14058,2019,khn,Mono
US,CA,monterey,36.778261,-119.417932,ACUTE,1.830698,433168,2018,arcgis,Monterey
US,CA,monterey,36.778261,-119.417932,ICU,0.062331,433168,2019,khn,Monterey
US,CA,napa,36.778261,-119.417932,ACUTE,2.567285,141005,2018,arcgis,Napa
US,CA,napa,36.778261,-119.417932,ICU,0.226942,141005,2019,khn,Napa
US,CA,napa,36.778261,-119.417932,PSYCHIATRIC,10.056381,141005,2018,arcgis,Napa
US,CA,nevada,36.778261,-119.417932,ACUTE,1.780692,98838,2018,arcgis,Nevada
US,CA,nevada,36.778261,-119.417932,ICU,0.101176,98838,2019,khn,Nevada
US,CA,orange,36.778261,-119.417932,ACUTE,2.520743,3155816,2017,arcgis,Orange
US,CA,orange,36.778261,-119.417932,ICU,0.206286,3155816,2019,khn,Orange
US,CA,orange,36.778261,-119.417932,OTHER,0.114075,3155816,2018,arcgis,Orange
US,CA,orange,36.778261,-119.417932,PSYCHIATRIC,0.040877,3155816,2018,arcgis,Orange
US,CA,placer,36.778261,-119.417932,ACUTE,1.952078,374985,2018,arcgis,Placer
US,CA,placer,36.778261,-119.417932,ICU,0.186674,374985,2019,khn,Placer
US,CA,placer,36.778261,-119.417932,PSYCHIATRIC,0.042668,374985,2018,arcgis,Placer
US,CA,plumas,36.778261,-119.417932,ACUTE,4.646443,18724,2018,arcgis,Plumas
US,CA,plumas,36.778261,-119.417932,ICU,0,18724,2019,khn,Plumas
US,CA,riverside,36.778261,-119.417932,ACUTE,1.597026,2355002,2018,arcgis,Riverside
US,CA,riverside,36.778261,-119.417932,ICU,0.149044,2355002,2019,khn,Riverside
US,CA,riverside,36.778261,-119.417932,OTHER,0.042463,2355002,2018,arcgis,Riverside
US,CA,riverside,36.778261,-119.417932,PSYCHIATRIC,0.035669,2355002,2018,arcgis,Riverside
US,CA,sacramento,36.778261,-119.417932,ACUTE,2.446837,1495400,2017,arcgis,Sacramento
US,CA,sacramento,36.778261,-119.417932,ICU,0.264812,1495400,2019,khn,Sacramento
US,CA,sacramento,36.778261,-119.417932,OTHER,0.066872,1495400,2018,arcgis,Sacramento
US,CA,sacramento,36.778261,-119.417932,PSYCHIATRIC,0.267487,1495400,2018,arcgis,Sacramento
US,CA,san benito,36.778261,-119.417932,ACUTE,3.084999,58671,2018,arcgis,San Benito
US,CA,san benito,36.778261,-119.417932,ICU,0.136354,58671,2019,khn,San Benito
US,CA,san bernardino,36.778261,-119.417932,ACUTE,1.868264,2121220,2017,arcgis,San Bernardino
US,CA,san bernardino,36.778261,-119.417932,ICU,0.193285,2121220,2019,khn,San Bernardino
US,CA,san bernardino,36.778261,-119.417932,OTHER,0.228171,2121220,2018,arcgis,San Bernardino
US,CA,san bernardino,36.778261,-119.417932,PSYCHIATRIC,0.698655,2121220,2018,arcgis,San Bernardino
US,CA,san diego,36.778261,-119.417932,ACUTE,1.908234,3283665,2017,arcgis,San Diego
US,CA,san diego,36.778261,-119.417932,ICU,0.173587,3283665,2019,khn,San Diego
US,CA,san diego,36.778261,-119.417932,OTHER,0.1812,3283665,2018,arcgis,San Diego
US,CA,san diego,36.778261,-119.417932,PSYCHIATRIC,0.184245,3283665,2018,arcgis,San Diego
US,CA,san francisco,36.778261,-119.417932,ACUTE,4.986908,864263,2017,arcgis,San Francisco
US,CA,san francisco,36.778261,-119.417932,ICU,0.389928,864263,2019,khn,San Francisco
US,CA,san francisco,36.778261,-119.417932,OTHER,0.069423,864263,2018,arcgis,San Francisco
US,CA,san francisco,36.778261,-119.417932,PSYCHIATRIC,0.529931,864263,2018,arcgis,San Francisco
US,CA,san joaquin,36.778261,-119.417932,ACUTE,1.697155,724153,2017,arcgis,San Joaquin
US,CA,san joaquin,36.778261,-119.417932,ICU,0.167092,724153,2019,khn,San Joaquin
US,CA,san joaquin,36.778261,-119.417932,PSYCHIATRIC,0.070427,724153,2018,arcgis,San Joaquin
US,CA,san luis obispo,36.778261,-119.417932,ACUTE,1.62788,280119,2018,arcgis,San Luis Obispo
US,CA,san luis obispo,36.778261,-119.417932,ICU,0.164216,280119,2019,khn,San Luis Obispo
US,CA,san luis obispo,36.778261,-119.417932,PSYCHIATRIC,4.608756,280119,2018,arcgis,San Luis Obispo
US,CA,san mateo,36.778261,-119.417932,ACUTE,2.332831,763450,2018,arcgis,San Mateo
US,CA,san mateo,36.778261,-119.417932,ICU,0.171589,763450,2019,khn,San Mateo
US,CA,santa barbara,36.778261,-119.417932,ACUTE,2.180607,442996,2018,arcgis,Santa Barbara
US,CA,santa barbara,36.778261,-119.417932,ICU,0.185103,442996,2019,khn,Santa Barbara
US,CA,santa barbara,36.778261,-119.417932,OTHER,0.16253,442996,2018,arcgis,Santa Barbara
US,CA,santa barbara,36.778261,-119.417932,PSYCHIATRIC,0.036118,442996,2018,arcgis,Santa Barbara
US,CA,santa clara,36.778261,-119.417932,ACUTE,1.967324,1911226,2018,arcgis,Santa Clara
US,CA,santa clara,36.778261,-119.417932,ICU,0.163769,1911226,2019,khn,Santa Clara
US,CA,santa clara,36.778261,-119.417932,OTHER,0.01622,1911226,2018,arcgis,Santa Clara
US,CA,santa clara,36.778261,-119.417932,PSYCHIATRIC,0.020929,1911226,2018,arcgis,Santa Clara
US,CA,santa cruz,36.778261,-119.417932,ACUTE,1.522343,273263,2016,arcgis,Santa Cruz
US,CA,santa cruz,36.778261,-119.417932,ICU,0.080509,273263,2019,khn,Santa Cruz
US,CA,santa cruz,36.778261,-119.417932,PSYCHIATRIC,0.058552,273263,2018,arcgis,Santa Cruz
US,CA,shasta,36.778261,-119.417932,ACUTE,4.091237,178919,2018,arcgis,Shasta
US,CA,shasta,36.778261,-119.417932,ICU,0.452719,178919,2019,khn,Shasta
US,CA,shasta,36.778261,-119.417932,PSYCHIATRIC,0.173263,178919,2016,arcgis,Shasta
US,CA,sierra,36.778261,-119.417932,ACUTE,13.518198,2885,2018,arcgis,Sierra
US,CA,sierra,36.778261,-119.417932,ICU,0,2885,2019,khn,Sierra
US,CA,siskiyou,36.778261,-119.417932,ACUTE,1.401332,43530,2018,arcgis,Siskiyou
US,CA,siskiyou,36.778261,-119.417932,ICU,0.091891,43530,2019,khn,Siskiyou
US,CA,solano,36.778261,-119.417932,ACUTE,1.544895,434981,2018,arcgis,Solano
US,CA,solano,36.778261,-119.417932,ICU,0.211503,434981,2019,khn,Solano
US,CA,solano,36.778261,-119.417932,PSYCHIATRIC,0.177019,434981,2018,arcgis,Solano
US,CA,sonoma,36.778261,-119.417932,ACUTE,3.944561,500943,2017,arcgis,Sonoma
US,CA,sonoma,36.778261,-119.417932,ICU,0.163691,500943,2019,khn,Sonoma
US,CA,sonoma,36.778261,-119.417932,PSYCHIATRIC,0.189642,500943,2018,arcgis,Sonoma
US,CA,stanislaus,36.778261,-119.417932,ACUTE,2.703086,535684,2017,arcgis,Stanislaus
US,CA,stanislaus,36.778261,-119.417932,ICU,0.164276,535684,2019,khn,Stanislaus
US,CA,stanislaus,36.778261,-119.417932,OTHER,0.494695,535684,2018,arcgis,Stanislaus
US,CA,stanislaus,36.778261,-119.417932,PSYCHIATRIC,0.029868,535684,2018,arcgis,Stanislaus
US,CA,sutter,36.778261,-119.417932,ACUTE,0.627727,95583,2018,arcgis,Sutter
US,CA,sutter,36.778261,-119.417932,ICU,0,95583,2019,khn,Sutter
US,CA,sutter,36.778261,-119.417932,PSYCHIATRIC,0.334788,95583,2018,arcgis,Sutter
US,CA,tehama,36.778261,-119.417932,ACUTE,1.201638,63247,2018,arcgis,Tehama
US,CA,tehama,36.778261,-119.417932,ICU,0.126488,63247,2019,khn,Tehama
US,CA,trinity,36.778261,-119.417932,ACUTE,3.911943,13037,2018,arcgis,Trinity
US,CA,trinity,36.778261,-119.417932,ICU,0,13037,2019,khn,Trinity
US,CA,tulare,36.778261,-119.417932,ACUTE,4.546554,458809,2018,arcgis,Tulare
US,CA,tulare,36.778261,-119.417932,ICU,0.111157,458809,2019,khn,Tulare
US,CA,tuolumne,36.778261,-119.417932,ACUTE,2.820089,53899,2018,arcgis,Tuolumne
US,CA,tuolumne,36.778261,-119.417932,ICU,0.111319,53899,2019,khn,Tuolumne
US,CA,ventura,36.778261,-119.417932,ACUTE,1.855316,847834,2018,arcgis,Ventura
US,CA,ventura,36.778261,-119.417932,ICU,0.163947,847834,2019,khn,Ventura
US,CA,ventura,36.778261,-119.417932,PSYCHIATRIC,0.137999,847834,2017,arcgis,Ventura
US,CA,yolo,36.778261,-119.417932,ACUTE,0.733755,212605,2018,arcgis,Yolo
US,CA,yolo,36.778261,-119.417932,ICU,0.06585,212605,2019,khn,Yolo
US,CA,yuba,36.778261,-119.417932,ACUTE,2.317668,74644,2018,arcgis,Yuba
US,CA,yuba,36.778261,-119.417932,ICU,0.321526,74644,2019,khn,Yuba
US,CO,adams,39.550051,-105.782067,ACUTE,0.412012,487850,2018,arcgis,Adams
US,CO,adams,39.550051,-105.782067,ICU,0.344368,487850,2019,khn,Adams
US,CO,adams,39.550051,-105.782067,OTHER,1.055652,487850,2018,arcgis,Adams
US,CO,alamosa,39.550051,-105.782067,ACUTE,2.691955,16345,2018,arcgis,Alamosa
US,CO,alamosa,39.550051,-105.782067,ICU,0.367085,16345,2019,khn,Alamosa
US,CO,arapahoe,39.550051,-105.782067,ACUTE,1.366077,626612,2018,arcgis,Arapahoe
US,CO,arapahoe,39.550051,-105.782067,ICU,0.202677,626612,2019,khn,Arapahoe
US,CO,arapahoe,39.550051,-105.782067,OTHER,0.258533,626612,2018,arcgis,Arapahoe
US,CO,archuleta,39.550051,-105.782067,ICU,0.873571,12592,2018,arcgis,Archuleta
US,CO,baca,39.550051,-105.782067,ICU,22.060877,3581,2018,arcgis,Baca
US,CO,bent,39.550051,-105.782067,ICU,0,5806,2019,khn,Bent
US,CO,boulder,39.550051,-105.782067,ACUTE,1.982436,316782,2016,arcgis,Boulder
US,CO,boulder,39.550051,-105.782067,ICU,0.227286,316782,2019,khn,Boulder
US,CO,boulder,39.550051,-105.782067,PSYCHIATRIC,0.227286,316782,2018,arcgis,Boulder
US,CO,broomfield,39.550051,-105.782067,ACUTE,1.431172,64283,2018,arcgis,Broomfield
US,CO,broomfield,39.550051,-105.782067,ICU,0.311124,64283,2019,khn,Broomfield
US,CO,chaffee,39.550051,-105.782067,ICU,1.328515,18818,2018,arcgis,Chaffee
US,CO,cheyenne,39.550051,-105.782067,ACUTE,5.171603,2127,2018,arcgis,Cheyenne
US,CO,cheyenne,39.550051,-105.782067,ICU,0,2127,2019,khn,Cheyenne
US,CO,clear creek,39.550051,-105.782067,ICU,0,9257,2019,khn,Clear Creek
US,CO,conejos,39.550051,-105.782067,ICU,2.086658,8147,2018,arcgis,Conejos
US,CO,costilla,39.550051,-105.782067,ICU,0,3628,2019,khn,Costilla
US,CO,crowley,39.550051,-105.782067,ICU,0,5514,2019,khn,Crowley
US,CO,custer,39.550051,-105.782067,ICU,0,4505,2019,khn,Custer
US,CO,delta,39.550051,-105.782067,ACUTE,1.621604,30217,2018,arcgis,Delta
US,CO,delta,39.550051,-105.782067,ICU,0.198564,30217,2019,khn,Delta
US,CO,denver,39.550051,-105.782067,ACUTE,2.748844,678467,2018,arcgis,Denver
US,CO,denver,39.550051,-105.782067,ICU,0.334578,678467,2019,khn,Denver
US,CO,denver,39.550051,-105.782067,OTHER,0.310995,678467,2017,arcgis,Denver
US,CO,denver,39.550051,-105.782067,PSYCHIATRIC,0.515869,678467,2018,arcgis,Denver
US,CO,dolores,39.550051,-105.782067,ICU,0,1736,2019,khn,Dolores
US,CO,douglas,39.550051,-105.782067,ACUTE,1.10301,320940,2017,arcgis,Douglas
US,CO,douglas,39.550051,-105.782067,ICU,0.168256,320940,2019,khn,Douglas
US,CO,douglas,39.550051,-105.782067,OTHER,0.049854,320940,2018,arcgis,Douglas
US,CO,douglas,39.550051,-105.782067,PSYCHIATRIC,0.267963,320940,2018,arcgis,Douglas
US,CO,eagle,39.550051,-105.782067,ACUTE,1.079552,53726,2018,arcgis,Eagle
US,CO,eagle,39.550051,-105.782067,ICU,0.093065,53726,2019,khn,Eagle
US,CO,el paso,39.550051,-105.782067,ACUTE,1.800464,674826,2017,arcgis,El Paso
US,CO,el paso,39.550051,-105.782067,ICU,0.140777,674826,2019,khn,El Paso
US,CO,el paso,39.550051,-105.782067,OTHER,0.139295,674826,2018,arcgis,El Paso
US,CO,el paso,39.550051,-105.782067,PSYCHIATRIC,0.299336,674826,2015,arcgis,El Paso
US,CO,elbert,39.550051,-105.782067,ICU,0,24553,2019,khn,Elbert
US,CO,fremont,39.550051,-105.782067,ACUTE,0.536469,46601,2018,arcgis,Fremont
US,CO,fremont,39.550051,-105.782067,ICU,0.085835,46601,2019,khn,Fremont
US,CO,garfield,39.550051,-105.782067,ACUTE,0.845629,57945,2018,arcgis,Garfield
US,CO,garfield,39.550051,-105.782067,ICU,1.208042,57945,2018,arcgis,Garfield
US,CO,gilpin,39.550051,-105.782067,ICU,0,5793,2019,khn,Gilpin
US,CO,grand,39.550051,-105.782067,ACUTE,1.689989,14793,2018,arcgis,Grand
US,CO,grand,39.550051,-105.782067,ICU,1.284391,14793,2018,arcgis,Grand
US,CO,gunnison,39.550051,-105.782067,ICU,1.480111,16215,2018,arcgis,Gunnison
US,CO,hinsdale,39.550051,-105.782067,ICU,0,820,2019,khn,Hinsdale
US,CO,huerfano,39.550051,-105.782067,ICU,3.07787,6498,2018,arcgis,Huerfano
US,CO,jackson,39.550051,-105.782067,ICU,0,1372,2019,khn,Jackson
US,CO,jefferson,39.550051,-105.782067,ACUTE,0.960943,564029,2018,arcgis,Jefferson
US,CO,jefferson,39.550051,-105.782067,ICU,0.166658,564029,2019,khn,Jefferson
US,CO,jefferson,39.550051,-105.782067,OTHER,0.393597,564029,2018,arcgis,Jefferson
US,CO,kiowa,39.550051,-105.782067,ACUTE,30.701754,1368,2018,arcgis,Kiowa
US,CO,kiowa,39.550051,-105.782067,ICU,0,1368,2019,khn,Kiowa
US,CO,kit carson,39.550051,-105.782067,ICU,2.421616,7846,2018,arcgis,Kit Carson
US,CO,la plata,39.550051,-105.782067,ACUTE,1.725752,54469,2018,arcgis,La Plata
US,CO,la plata,39.550051,-105.782067,ICU,0.20195,54469,2019,khn,La Plata
US,CO,lake,39.550051,-105.782067,ICU,3.341799,7481,2018,arcgis,Lake
US,CO,larimer,39.550051,-105.782067,ACUTE,1.52579,330976,2018,arcgis,Larimer
US,CO,larimer,39.550051,-105.782067,ICU,0.205453,330976,2018,arcgis,Larimer
US,CO,larimer,39.550051,-105.782067,OTHER,0.181282,330976,2018,arcgis,Larimer
US,CO,larimer,39.550051,-105.782067,PSYCHIATRIC,0.277966,330976,2018,arcgis,Larimer
US,CO,las animas,39.550051,-105.782067,ICU,1.76666,14151,2018,arcgis,Las Animas
US,CO,lincoln,39.550051,-105.782067,ICU,9.057971,5520,2018,arcgis,Lincoln
US,CO,logan,39.550051,-105.782067,ACUTE,1.142335,21885,2018,arcgis,Logan
US,CO,logan,39.550051,-105.782067,ICU,0.182774,21885,2019,khn,Logan
US,CO,mesa,39.550051,-105.782067,ACUTE,2.177449,148798,2018,arcgis,Mesa
US,CO,mesa,39.550051,-105.782067,ICU,0.913991,148798,2018,arcgis,Mesa
US,CO,mineral,39.550051,-105.782067,ICU,0,834,2019,khn,Mineral
US,CO,moffat,39.550051,-105.782067,ICU,0,13056,2019,khn,Moffat
US,CO,montezuma,39.550051,-105.782067,ICU,0.97012,25770,2018,arcgis,Montezuma
US,CO,montrose,39.550051,-105.782067,ACUTE,1.686712,40908,2018,arcgis,Montrose
US,CO,montrose,39.550051,-105.782067,ICU,0.195561,40908,2019,khn,Montrose
US,CO,morgan,39.550051,-105.782067,ACUTE,1.777904,28123,2018,arcgis,Morgan
US,CO,morgan,39.550051,-105.782067,ICU,0.675604,28123,2018,arcgis,Morgan
US,CO,otero,39.550051,-105.782067,ACUTE,4.25648,18325,2018,arcgis,Otero
US,CO,otero,39.550051,-105.782067,ICU,0.218281,18325,2019,khn,Otero
US,CO,ouray,39.550051,-105.782067,ICU,0,4653,2019,khn,Ouray
US,CO,park,39.550051,-105.782067,ICU,0,16900,2019,khn,Park
US,CO,phillips,39.550051,-105.782067,ICU,9.24428,4327,2018,arcgis,Phillips
US,CO,pitkin,39.550051,-105.782067,ICU,1.408689,17747,2018,arcgis,Pitkin
US,CO,prowers,39.550051,-105.782067,ICU,2.068851,12084,2018,arcgis,Prowers
US,CO,pueblo,39.550051,-105.782067,ACUTE,4.762255,163368,2018,arcgis,Pueblo
US,CO,pueblo,39.550051,-105.782067,ICU,0.195877,163368,2019,khn,Pueblo
US,CO,pueblo,39.550051,-105.782067,PSYCHIATRIC,3.146271,163368,2018,arcgis,Pueblo
US,CO,rio blanco,39.550051,-105.782067,ICU,7.015403,6557,2018,arcgis,Rio Blanco
US,CO,rio grande,39.550051,-105.782067,ICU,1.487314,11430,2018,arcgis,Rio Grande
US,CO,routt,39.550051,-105.782067,ACUTE,4.023154,24359,2018,arcgis,Routt
